Row.names	betahat	sebetahat	WaldP	WaldPadj	PosteriorMean	lfsr	lfdr	qvalue	baseMean	log2FoldChange	lfcSE	pvalue	padj	groupID	labels
ENSG00000041357.16:O001	-0.542288455975261	0.155293724810712	0.000479386245265667	0.00208828528759565	-0.52343647771652	0.0349951067065509	0.0347637462148026	0.00357022653852339	465.363651011819	1.97596270518158	0.275639168946597	8.34768956354824e-14	3.14378584021702e-12	ENSG00000041357.16	uORF
ENSG00000043143.22:O017	0.366356671064212	1.27673846667959	0.774152663341797	0.963690905255692	0.0850469202653759	0.803028340061812	0.670799529387081	0.305527904812719	23.7929439177023	-0.277248443922316	0.684581135814969	0.315779006631332	0.692388578946337	ENSG00000043143.22	dORF
ENSG00000044115.21:O048	1.11182026598019	1.08171917299463	0.304031172501394	0.501982932790463	0.333722077494482	0.678276635609813	0.610244836507666	0.265735139380378	39.4387345391013	-0.468048198542031	0.782790180820907	0.16829294118002	0.492286833879322	ENSG00000044115.21	dORF
ENSG00000049130.16:O053	-1.59502541795265	0.251004067828649	2.08996819850427e-10	2.47988763852372e-09	-1.5902830713787	1.71016075745101e-08	1.69963821022887e-08	1.0719193579787e-09	206.512786591933	1.91256459614846	0.497737813069115	1.19356067336463e-05	0.000134562401823181	ENSG00000049130.16	uORF
ENSG00000064933.19:O003	0.150177020887015	0.361744845873553	0.678034834339774	0.878627047083812	0.0205552824161718	0.909528869495762	0.863126301426266	0.412213460965513	311.167277614504	-1.69062453415165	0.293033364149336	1.09648353898272e-09	2.38712930746709e-08	ENSG00000064933.19	mORF
ENSG00000064961.19:O002	-0.203598586628055	0.10007378156898	0.0419027404645731	0.104921822580585	-0.0492186955636964	0.763321065982532	0.758256202172897	0.357722118168865	849.473637244148	0.246522692293416	0.203851292418523	0.202645593497125	0.549639357151319	NA	NA
ENSG00000065150.21:O007	0.524448970613806	0.232212428501063	0.023915255260226	0.0650660411255453	0.285685965182762	0.461778257545557	0.455264513440366	0.105427121314093	3814.37698019244	-0.0937034345521622	0.159473209143331	0.546299904219661	0.85439709816015	ENSG00000065150.21	mORF
ENSG00000066044.15:O030	0.915017476094526	1.19422826587014	0.443557418584775	0.649407270303676	0.240043193157109	0.729062403703359	0.639293055458649	0.282646717923221	19.7478742427527	-0.142366674282602	0.650799848372592	0.547716725464352	0.854819353341932	ENSG00000066044.15	dORF
ENSG00000067715.15:O005	-1.32646616507666	1.21414735533088	0.274609707397721	0.464499398683379	-0.379009875505897	0.657222929171402	0.58658669935615	0.249769942721584	30.8263083537139	0.208353814457195	0.609981075017056	0.501756512432825	0.83302900066646	ENSG00000067715.15	mORF
ENSG00000069275.13:O015	0.712430999804619	1.1646387457798	0.54072405769574	0.749500073934908	0.182254443580636	0.759614622972038	0.660662142057469	0.297365176228303	67.3791649872549	-0.250362025717091	0.660532885759248	0.392907610364182	0.76406412126039	ENSG00000069275.13	dORF
ENSG00000070367.17:O066	-1.02128749096143	1.32398178129329	0.440484221551826	0.64609770504373	-0.250789270780243	0.722374362875888	0.62629111641158	0.275528401329567	13.5772105241572	-0.071626201192671	0.648191679543443	0.73228966453125	0.927983866917302	ENSG00000070367.17	dORF
ENSG00000072135.13:O009	21.4789695440008	19550.7983110384	0.999123425322025	0.999997263596305	5.30962386658871e-08	0.782626570082005	0.565253170454759	0.201682846400332	5.13304892353761	-0.221102734517612	0.711650409985573	0.229701374561374	NA	ENSG00000072135.13	dORF
ENSG00000072422.17:O018	-1.68200131200471	1.17019142814622	0.150612097490135	0.296011415550315	-0.558195494688244	0.565563210675144	0.514581250748692	0.131502984981069	6.51841313629301	0.137957565551548	0.667069590532287	0.483533603379727	0.824030120248352	ENSG00000072422.17	uORF
ENSG00000074071.15:O002	0.909419660082383	0.344292181929225	0.00825597235584974	0.0267897878485736	0.744964709700989	0.18412190027645	0.180739743315436	0.0236434432550155	1392.21095769475	1.91280006999745	0.235347518586602	4.44161901073247e-17	2.50910725308121e-15	ENSG00000074071.15	mORF
ENSG00000074603.19:O061	-2.29108351740499	0.705101421744073	0.00115690859287065	0.00462182076046316	-1.76201360328444	0.0337586697973108	0.0327062363174887	0.00341318937507077	43.9593486131294	0.463600444782384	0.708525346404839	0.189767543540144	0.528173468648152	ENSG00000074603.19	uORF
ENSG00000074696.13:O007	175.605485584662	NA	NA	NA	0	0.21737341511708	0.56525316976584	0.161440329642547	15.2810371312678	-0.228557090692628	0.702032021170426	0.327949785889039	0.704666525502992	ENSG00000074696.13	dORF
ENSG00000074800.16:O001	21.7228299879491	28890.0578469043	0.999400059732557	0.999997263596305	2.21386804127185e-08	0.782626578025889	0.565253170081206	0.173405154538425	18.8488442295603	-0.291749434761515	0.729306720184607	0.210672575574798	0.561734121895099	ENSG00000074800.16	dORF
ENSG00000075539.15:O026	1.02399556150902	0.416282508260399	0.0138992273211811	0.041462985817407	0.791486779631642	0.230494981646884	0.225098921631269	0.0333595872479582	200.367352636762	-1.53870928870793	0.321775955633964	2.83831354607677e-07	4.22317736447066e-06	ENSG00000075539.15	mORF
ENSG00000076242.18:O002	0.350703434931147	0.691423297438455	0.612000757704677	0.817297573488033	0.0825831716985543	0.833874071402536	0.760318971256438	0.358611725364354	470.287180681883	-0.492198920125118	0.273206312103229	0.0492249439991226	0.207712276843877	ENSG00000076242.18	mORF
ENSG00000076685.19:O040	1.61230699020692	0.143648378041964	0	0	1.61229398260642	7.63058803698851e-27	7.63058803698851e-27	2.86648647709227e-28	894.700561252353	-0.851216346922704	0.206762213575686	1.7320319465176e-05	0.000189039646275015	NA	NA
ENSG00000078674.20:O003	-2.74144390273831	0.617062883944647	8.88245235053375e-06	5.49536935305396e-05	-2.16762728517159	0.000716026973502926	0.000701097331817388	6.08363827064818e-05	23.7557085615831	2.37508537603508	1.36339215939078	0.00362561749672984	0.0236240632128191	ENSG00000078674.20	uORF
ENSG00000078674.20:O004	2.56239954602949	0.42656079743679	1.88854154536955e-09	1.96260199812914e-08	2.24003908873652	2.57846363869868e-07	2.55015537430161e-07	1.59577457932241e-08	978.371405222749	-0.935588388722363	0.26484399086193	0.000152621914271093	0.00138404924466017	ENSG00000078674.20	mORF
ENSG00000082153.18:O002	0.737091955328727	0.2388806638484	0.00203136814409688	0.00776412343537028	0.676781112563536	0.0827552621055594	0.0818226840300021	0.00906793034593337	3189.86711878486	0.921812428877942	0.152640390524479	6.46908406536738e-10	1.4476093930648e-08	ENSG00000082153.18	mORF
ENSG00000082153.18:O021	20.2936163859212	18895.0475123898	0.999143057985241	0.999997263596305	5.16672560247332e-08	0.782626569931434	0.565253170503316	0.208226294302795	18.7068912772818	-0.17235045383524	0.685760084711956	0.494969861862707	0.830217013485804	ENSG00000082153.18	dORF
ENSG00000083312.19:O014	19.8378537529553	19244.2298597432	0.999177503358617	0.999997263596305	5.24300644797541e-08	0.782626570801121	0.56525317047696	0.204574883069041	21.3729369772255	-0.301365041763902	0.732379404892735	0.2039373545022	0.551592117929133	ENSG00000083312.19	dORF
ENSG00000084092.7:O002	-1.55555643795871	0.156478318053291	0	0	-1.55554395392264	1.11022302462516e-16	5.51744173067183e-21	3.58280246293139e-22	234.769063674972	1.44110649580867	0.288654935824304	1.00882818908224e-07	1.61556815975913e-06	NA	NA
ENSG00000085721.13:O001	-0.00393054629055689	0.349331687885192	0.99102269808558	0.999997263596305	-0.000484217937636068	0.937850253174111	0.87680645202019	0.415459527752798	163.068192067919	0.397075892074701	0.354195119515058	0.190454546983156	0.529725456470128	ENSG00000085721.13	mORF
ENSG00000085721.13:O003	0.00393054626711775	0.349331687911631	0.991022698139791	0.999997263596305	0.000484217934780327	0.937850253173367	0.876806452012097	0.415161500023943	59.0210996021341	0.271210372418757	0.513693503203778	0.444095424105999	0.80034660700469	NA	NA
